date,open,high,low,close,volume,ret_body,vol_change,day
2024-01-05 01:45:00+00:00,1.16e-05,1.161e-05,1.121e-05,1.144e-05,24327396007,-0.013793103448275876,57.59932395060224,2024-01-05
2024-01-22 08:25:00+00:00,1.106e-05,1.108e-05,1.094e-05,1.094e-05,3864159081,-0.010849909584086848,46.67958104946458,2024-01-22
2024-02-01 02:50:00+00:00,1.041e-05,1.043e-05,1.024e-05,1.025e-05,103047855532,-0.015369836695485126,92.02473998901914,2024-02-01
2024-02-02 13:30:00+00:00,1.057e-05,1.057e-05,1.043e-05,1.046e-05,8388087179,-0.010406811731315102,50.353483450021194,2024-02-02
2024-09-03 08:10:00+00:00,1.789e-05,1.79e-05,1.768e-05,1.769e-05,50374548460,-0.01117942984907778,91.71305117317101,2024-09-03
2024-09-05 23:25:00+00:00,1.617e-05,1.618e-05,1.591e-05,1.591e-05,101026076018,-0.016079158936301848,87.07701464023081,2024-09-05
2024-10-30 17:15:00+00:00,2.133e-05,2.135e-05,2.09e-05,2.11e-05,109036098126,-0.010782934833567721,199.2628498524702,2024-10-30
2024-12-26 14:30:00+00:00,3.102e-05,3.103e-05,3.069e-05,3.069e-05,14090244995,-0.010638297872340378,75.65250833138165,2024-12-26
2024-12-26 17:15:00+00:00,3.143e-05,3.147e-05,3.108e-05,3.11e-05,37809135937,-0.010499522748966124,82.26003068910228,2024-12-26
2025-01-01 15:25:00+00:00,2.936e-05,2.938e-05,2.891e-05,2.899e-05,17946214505,-0.012602179836512314,70.64709498576138,2025-01-01
2025-02-24 19:30:00+00:00,1.433e-05,1.434e-05,1.416e-05,1.416e-05,16970912812,-0.011863224005582698,50.337584360856134,2025-02-24
2025-03-08 00:20:00+00:00,1.196e-05,1.197e-05,1.17e-05,1.174e-05,94743875110,-0.018394648829431544,257.48048080619344,2025-03-08
2025-04-04 10:40:00+00:00,1.108e-05,1.108e-05,1.096e-05,1.096e-05,33941410494,-0.01083032490974734,100.31609116364223,2025-04-04
2025-05-01 05:00:00+00:00,1.954e-05,1.955e-05,1.923e-05,1.925e-05,80749673095,-0.014841351074718472,128.60415732753918,2025-05-01
2025-05-03 00:50:00+00:00,1.846e-05,1.848e-05,1.785e-05,1.812e-05,119154914171,-0.018418201516793072,90.05166262220884,2025-05-03
2025-06-05 19:15:00+00:00,1.493e-05,1.493e-05,1.443e-05,1.448e-05,39611689111,-0.03014065639651702,58.196474053573965,2025-06-05
2025-06-30 12:45:00+00:00,1.448e-05,1.448e-05,1.431e-05,1.432e-05,6489282443,-0.011049723756906089,244.59865019346344,2025-06-30
2025-08-05 21:50:00+00:00,2.415e-05,2.416e-05,2.341e-05,2.385e-05,57579103752,-0.012422360248447227,56.20767929012507,2025-08-05
2025-08-14 12:30:00+00:00,2.618e-05,2.618e-05,2.403e-05,2.427e-05,130927707784,-0.0729564553093965,107.38450422801131,2025-08-14
2025-09-14 12:35:00+00:00,2.522e-05,2.522e-05,2.467e-05,2.481e-05,36188895037,-0.01625693893735122,122.75116011107565,2025-09-14
2025-09-15 07:30:00+00:00,2.412e-05,2.412e-05,2.369e-05,2.372e-05,19128632092,-0.016583747927031493,46.86200771239941,2025-09-15
2025-11-07 11:10:00+00:00,1.206e-05,1.206e-05,1.192e-05,1.193e-05,3079927858,-0.010779436152570519,80.22866877941756,2025-11-07
2025-11-12 14:45:00+00:00,1.291e-05,1.292e-05,1.26e-05,1.268e-05,25200442191,-0.017815646785437605,73.696305685141,2025-11-12
2025-11-17 14:05:00+00:00,1.039e-05,1.039e-05,1.017e-05,1.025e-05,89443071954,-0.013474494706448542,46.50358121574999,2025-11-17
2025-11-21 07:30:00+00:00,9.45e-06,9.45e-06,9.05e-06,9.2e-06,77896602646,-0.026455026455026384,91.29883243626745,2025-11-21
