day,first_time,last_time,count,max_ret,max_volchg
2025-02-28,2025-02-28 13:30:00+00:00,2025-02-28 13:30:00+00:00,1,0.015936254980079643,14.717711047656234
2025-03-07,2025-03-07 13:25:00+00:00,2025-03-07 13:25:00+00:00,1,0.014064697609001392,14.815881934997163
2025-03-12,2025-03-12 21:10:00+00:00,2025-03-12 21:10:00+00:00,1,0.01639344262295079,20.287393585111253
2025-03-13,2025-03-13 08:55:00+00:00,2025-03-13 08:55:00+00:00,1,0.012676056338028168,11.924983797899113
2025-03-14,2025-03-14 06:40:00+00:00,2025-03-14 06:40:00+00:00,1,0.015714285714285684,12.838901181503102
2025-03-19,2025-03-19 10:30:00+00:00,2025-03-19 10:30:00+00:00,1,0.011004126547455306,15.445869748758174
2025-03-20,2025-03-20 14:15:00+00:00,2025-03-20 14:15:00+00:00,1,0.013175230566534787,9.443080827596432
2025-03-23,2025-03-23 02:45:00+00:00,2025-03-23 02:45:00+00:00,1,0.012499999999999999,16.03735498315294
2025-03-31,2025-03-31 12:50:00+00:00,2025-03-31 12:50:00+00:00,1,0.01133144475920681,11.425307424458278
2025-04-02,2025-04-02 07:30:00+00:00,2025-04-02 15:30:00+00:00,2,0.02225130890052357,22.189668203695653
2025-04-04,2025-04-04 12:25:00+00:00,2025-04-04 12:25:00+00:00,1,0.0293685756240822,19.241048392888615
2025-04-11,2025-04-11 17:35:00+00:00,2025-04-11 17:35:00+00:00,1,0.01449275362318839,10.578215560312323
2025-04-14,2025-04-14 02:30:00+00:00,2025-04-14 10:40:00+00:00,2,0.012032085561497324,12.413671564694504
2025-04-21,2025-04-21 00:25:00+00:00,2025-04-21 00:25:00+00:00,1,0.011826544021025077,8.857473262548424
2025-04-26,2025-04-26 01:20:00+00:00,2025-04-26 01:20:00+00:00,1,0.021505376344085995,9.813361965492609
2025-04-28,2025-04-28 13:40:00+00:00,2025-04-28 13:40:00+00:00,1,0.014590347923681309,27.618529555475533
2025-05-12,2025-05-12 07:00:00+00:00,2025-05-12 07:00:00+00:00,1,0.021512838306731466,8.48039121818169
2025-05-13,2025-05-13 12:30:00+00:00,2025-05-13 12:30:00+00:00,1,0.014388489208633077,14.800679631016708
2025-05-15,2025-05-15 08:30:00+00:00,2025-05-15 08:30:00+00:00,1,0.015789473684210503,12.670696288801457
2025-05-25,2025-05-25 00:00:00+00:00,2025-05-25 22:10:00+00:00,2,0.014513788098693742,19.639299866870548
2025-05-27,2025-05-27 13:05:00+00:00,2025-05-27 13:05:00+00:00,1,0.012108262108262113,12.929036433726294
2025-06-10,2025-06-10 11:15:00+00:00,2025-06-10 11:15:00+00:00,1,0.017041053446940325,9.854213841360279
2025-06-11,2025-06-11 12:30:00+00:00,2025-06-11 12:30:00+00:00,1,0.028235294117647053,26.00512445017145
2025-06-12,2025-06-12 12:30:00+00:00,2025-06-12 12:30:00+00:00,1,0.01065573770491807,18.98058364263078
2025-06-29,2025-06-29 22:00:00+00:00,2025-06-29 22:00:00+00:00,1,0.017471736896197333,8.635242099675505
2025-07-02,2025-07-02 20:25:00+00:00,2025-07-02 22:10:00+00:00,2,0.011822660098522222,72.58742377658295
2025-07-03,2025-07-03 05:30:00+00:00,2025-07-03 05:30:00+00:00,1,0.017274472168905947,20.204184484818473
2025-07-06,2025-07-06 22:00:00+00:00,2025-07-06 22:00:00+00:00,1,0.010816125860373713,10.430072148435276
2025-07-09,2025-07-09 05:35:00+00:00,2025-07-09 05:35:00+00:00,1,0.010880316518298778,74.64532269930943
2025-07-10,2025-07-10 21:15:00+00:00,2025-07-10 21:15:00+00:00,1,0.0152027027027027,9.67995729528795
2025-07-15,2025-07-15 12:30:00+00:00,2025-07-15 23:00:00+00:00,2,0.016570008285004125,80.58454886002687
2025-07-18,2025-07-18 22:25:00+00:00,2025-07-18 22:25:00+00:00,1,0.011529592621060611,16.183634494581405
2025-08-01,2025-08-01 09:00:00+00:00,2025-08-01 09:00:00+00:00,1,0.012500000000000042,9.326571055409055
2025-08-12,2025-08-12 12:30:00+00:00,2025-08-12 12:30:00+00:00,1,0.02035398230088491,16.212268560875255
2025-08-24,2025-08-24 17:40:00+00:00,2025-08-24 17:40:00+00:00,1,0.013748854262144844,23.308924981203113
2025-08-29,2025-08-29 12:30:00+00:00,2025-08-29 12:30:00+00:00,1,0.012195121951219395,130.25448785921054
2025-09-09,2025-09-09 06:15:00+00:00,2025-09-09 06:15:00+00:00,1,0.01535508637236086,9.316289809348838
2025-09-13,2025-09-13 00:40:00+00:00,2025-09-13 00:40:00+00:00,1,0.016351118760757302,10.799385109685234
2025-10-05,2025-10-05 02:30:00+00:00,2025-10-05 02:30:00+00:00,1,0.015416238437821198,13.126008926200967
2025-10-18,2025-10-18 07:00:00+00:00,2025-10-18 07:00:00+00:00,1,0.013333333333333332,97.8196814628992
2025-10-26,2025-10-26 22:00:00+00:00,2025-10-26 22:00:00+00:00,1,0.010958904109588935,96.8269494263439
2025-10-29,2025-10-29 17:35:00+00:00,2025-10-29 17:35:00+00:00,1,0.011396011396011409,11.274928459258371
2025-11-11,2025-11-11 01:15:00+00:00,2025-11-11 01:15:00+00:00,1,0.016025641025641007,84.33693316200092
2025-11-14,2025-11-14 18:10:00+00:00,2025-11-14 18:10:00+00:00,1,0.0118110236220473,8.382132140219067
2025-11-16,2025-11-16 17:55:00+00:00,2025-11-16 17:55:00+00:00,1,0.012793176972281509,9.475914668687874
2025-11-19,2025-11-19 21:20:00+00:00,2025-11-19 21:20:00+00:00,1,0.015086206896551763,18.22871730373919
2025-11-22,2025-11-22 22:50:00+00:00,2025-11-22 22:50:00+00:00,1,0.012106537530266227,33.5370656881662
2025-11-24,2025-11-24 05:05:00+00:00,2025-11-24 14:30:00+00:00,2,0.014218009478672848,38.61577538131967
2025-11-28,2025-11-28 08:10:00+00:00,2025-11-28 08:10:00+00:00,1,0.01066098081023462,9.995742287892305
