day,first_time,last_time,count,min_ret,max_volchg
2023-05-24,2023-05-24 13:50:00+00:00,2023-05-24 13:50:00+00:00,1,-0.01404786680541101,16.72906487214098
2023-06-06,2023-06-06 12:10:00+00:00,2023-06-06 12:10:00+00:00,1,-0.012600806451612904,14.269895352259923
2023-06-10,2023-06-10 04:20:00+00:00,2023-06-10 04:20:00+00:00,1,-0.10946196660482382,14.621460638124136
2023-06-14,2023-06-14 20:05:00+00:00,2023-06-14 20:05:00+00:00,1,-0.020053475935828922,9.11579665940845
2023-06-18,2023-06-18 20:20:00+00:00,2023-06-18 20:20:00+00:00,1,-0.014649681528662336,8.585483894054923
2023-06-22,2023-06-22 11:05:00+00:00,2023-06-22 11:05:00+00:00,1,-0.027230590961761437,46.71812230979542
2023-06-24,2023-06-24 15:30:00+00:00,2023-06-24 15:30:00+00:00,1,-0.01356932153392333,55.72144328831906
2023-06-26,2023-06-26 16:45:00+00:00,2023-06-26 16:45:00+00:00,1,-0.01506024096385542,24.06196604698835
2023-06-28,2023-06-28 19:25:00+00:00,2023-06-28 19:25:00+00:00,1,-0.012353304508956211,15.057248552006442
2023-06-30,2023-06-30 13:35:00+00:00,2023-06-30 18:35:00+00:00,2,-0.044316996871741475,18.164230866547122
2023-07-22,2023-07-22 23:15:00+00:00,2023-07-22 23:15:00+00:00,1,-0.022664015904572576,40.8893727550222
2023-07-24,2023-07-24 09:50:00+00:00,2023-07-24 09:50:00+00:00,1,-0.03781339909576647,15.577210650659957
2023-07-25,2023-07-25 13:10:00+00:00,2023-07-25 13:10:00+00:00,1,-0.010389610389610475,11.893952682865192
2023-07-30,2023-07-30 19:45:00+00:00,2023-07-30 19:45:00+00:00,1,-0.01493139628732853,30.553141830348316
2023-08-02,2023-08-02 16:50:00+00:00,2023-08-02 16:50:00+00:00,1,-0.010725010725010725,22.82176343461066
2023-08-04,2023-08-04 20:35:00+00:00,2023-08-04 20:35:00+00:00,1,-0.010462074978204096,19.903508048538633
2023-08-15,2023-08-15 19:05:00+00:00,2023-08-15 19:05:00+00:00,1,-0.020374898125509373,47.18940761120933
2023-08-16,2023-08-16 20:25:00+00:00,2023-08-16 20:25:00+00:00,1,-0.023655913978494654,12.590697916893987
2023-08-21,2023-08-21 15:20:00+00:00,2023-08-21 15:20:00+00:00,1,-0.012796208530805835,11.500619282501466
2023-08-22,2023-08-22 21:25:00+00:00,2023-08-22 21:25:00+00:00,1,-0.013965087281795567,34.66095806891062
